<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x0000026C5D58BAE0>
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.63175201 -70.78279877 -71.44983673]
[-71.57111359 -70.84343719 -71.3891983 ]
[-71.57111359 -70.84343719 -71.3891983 ]
