<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001ECE9A53F40>
[-5.18518448 -5.74074173 -5.        ]
[-5.18518448 -5.74074173 -5.        ]
[-5.18518448 -5.74074173 -5.        ]
[-5. -5. -5.]
[-5.         -5.37036896 -5.        ]
[-5.37036896 -5.74074173 -5.        ]
[-5.18518448 -5.74074173 -5.        ]
[-5.18518448 -5.74074173 -5.        ]
[-5.18518448 -5.74074173 -5.        ]
[-5.37036896 -6.48147964 -5.        ]
[-5.37036896 -6.48147964 -5.        ]
[-5.         -6.11111069 -5.        ]
[-5.         -5.37036896 -5.        ]
[-5. -5. -5.]
[-5.37036896 -5.74074173 -5.        ]
[-5. -5. -5.]
[-5.18518448 -5.37036896 -5.        ]
[-5. -5. -5.]
[-5. -5. -5.]
[-5.37036896 -6.11111069 -5.        ]
[-5.18518448 -5.55555725 -5.        ]
[-5.         -6.29629517 -5.        ]
[-5.         -5.37036896 -5.        ]
[-5.         -5.37036896 -5.        ]
[-5. -5. -5.]
[-5.37036896 -5.74074173 -5.        ]
[-5.18518448 -5.37036896 -5.        ]
[-5. -5. -5.]
[-5. -5. -5.]
[-5.         -5.74074173 -5.        ]
[-5.18518448 -5.74074173 -5.        ]
[-5.18518448 -5.55555725 -5.        ]
[-5.         -6.29629517 -5.        ]
[-5.         -5.37036896 -5.        ]
[-5.         -5.37036896 -5.        ]
[-5.         -5.74074173 -5.        ]
[-5.37036896 -5.74074173 -5.        ]
[-5.18518448 -5.37036896 -5.        ]
[-5. -5. -5.]
[-5. -5. -5.]
[-5.         -5.74074173 -5.        ]
[-5. -5. -5.]
[-5.37036896 -6.48147964 -5.        ]
[-5.18518448 -5.55555725 -5.        ]
[-5.         -5.55555725 -5.        ]
[-5.         -5.37036896 -5.        ]
[-5.         -5.37036896 -5.        ]
[-5.37036896 -5.74074173 -5.        ]
[-5.37036896 -5.74074173 -5.        ]
[-5.18518448 -5.37036896 -5.        ]
[-5. -5. -5.]
[-5. -5. -5.]
[-5.37036896 -6.48147964 -5.        ]
[-5.18518448 -5.55555725 -5.        ]
[-5. -5. -5.]
[-5.         -5.37036896 -5.        ]
[-5.         -5.37036896 -5.        ]
[-5. -5. -5.]
[-5.37036896 -5.74074173 -5.        ]
[-5.18518448 -5.37036896 -5.        ]
[-5. -5. -5.]
[-5. -5. -5.]
[-5.         -5.74074173 -5.        ]
[-5.37036896 -6.11111069 -5.        ]
[-5.18518448 -5.55555725 -5.        ]
[-5.         -6.29629517 -5.        ]
[-5.         -5.37036896 -5.        ]
[-5.         -5.37036896 -5.        ]
[-5. -5. -5.]
[-5.37036896 -5.74074173 -5.        ]
[-5.18518448 -5.37036896 -5.        ]
[-5. -5. -5.]
[-5. -5. -5.]
[-5.         -5.74074173 -5.        ]
[-5.37036896 -6.48147964 -5.        ]
[-5.18518448 -5.55555725 -5.        ]
[-5. -5. -5.]
[-5.         -5.37036896 -5.        ]
[-5.         -5.37036896 -5.        ]
