<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001ECB8836A40>
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
[-5.37036896 -5.         -5.92592621]
