<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001AE862C2810>
[ -62.42424011 -155.         -155.        ]
[ -60.06060791 -155.         -155.        ]
[ -57.69696808 -155.         -155.        ]
[ -62.42424011 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -65.1818161 -155.        -155.       ]
[ -64.39393616 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -64.39393616 -155.         -155.        ]
[ -65.57575989 -155.         -155.        ]
[ -67.15151215 -155.         -155.        ]
[ -65.57575989 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -65.1818161 -155.        -155.       ]
[ -64.39393616 -155.         -155.        ]
[ -64.78787994 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -63.60606384 -155.         -155.        ]
[ -62.42424011 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -60.84848785 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -64.39393616 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -65.1818161 -155.        -155.       ]
[ -62.42424011 -155.         -155.        ]
[ -62.42424011 -155.         -155.        ]
[ -60.06060791 -155.         -155.        ]
[ -59.66666412 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -60.45454407 -155.         -155.        ]
[ -65.1818161 -155.        -155.       ]
[ -64.39393616 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -64.39393616 -155.         -155.        ]
[ -65.1818161 -155.        -155.       ]
[ -67.15151215 -155.         -155.        ]
[ -65.57575989 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
