<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001AE862C0DD0>
[ -62.8181839 -155.        -155.       ]
[ -63.60606384 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -58.87878418 -155.         -155.        ]
[ -58.87878418 -155.         -155.        ]
[ -59.66666412 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -67.15151215 -155.         -155.        ]
[ -66.36363983 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -60.45454407 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -62.42424011 -155.         -155.        ]
[ -62.42424011 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -64. -155. -155.]
[ -63.21212006 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -60.06060791 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.8181839 -155.        -155.       ]
[ -63.60606384 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.8181839 -155.        -155.       ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -58.87878418 -155.         -155.        ]
[ -58.87878418 -155.         -155.        ]
[ -59.66666412 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -66.36363983 -155.         -155.        ]
[ -67.15151215 -155.         -155.        ]
[ -66.36363983 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -60.45454407 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -62.42424011 -155.         -155.        ]
[ -62.42424011 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -64. -155. -155.]
[ -62.8181839 -155.        -155.       ]
[ -60.45454407 -155.         -155.        ]
[ -60.06060791 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.42424011 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.8181839 -155.        -155.       ]
[ -63.60606384 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -61.24242401 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -59.27272797 -155.         -155.        ]
[ -58.87878418 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -66.36363983 -155.         -155.        ]
[ -67.15151215 -155.         -155.        ]
[ -67.54545593 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -60.45454407 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -62.42424011 -155.         -155.        ]
[ -62.42424011 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -60.45454407 -155.         -155.        ]
[ -60.06060791 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.42424011 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.03030396 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -61.24242401 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -58.87878418 -155.         -155.        ]
[ -58.87878418 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -66.36363983 -155.         -155.        ]
[ -67.15151215 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -60.45454407 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -64.78787994 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -61.24242401 -155.         -155.        ]
[ -60.06060791 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.03030396 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.03030396 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -61.24242401 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -58.87878418 -155.         -155.        ]
[ -58.48484802 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -66.36363983 -155.         -155.        ]
[ -67.15151215 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -61.24242401 -155.         -155.        ]
[ -60.06060791 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -64. -155. -155.]
[ -63.60606384 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.03030396 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.03030396 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.8181839 -155.        -155.       ]
[ -61.63636017 -155.         -155.        ]
[ -58.87878418 -155.         -155.        ]
[ -58.48484802 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -67.15151215 -155.         -155.        ]
[ -67.15151215 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -61.24242401 -155.         -155.        ]
[ -60.06060791 -155.         -155.        ]
[ -59.66666412 -155.         -155.        ]
[ -64. -155. -155.]
[ -63.60606384 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.03030396 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.03030396 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.8181839 -155.        -155.       ]
[ -61.63636017 -155.         -155.        ]
[ -58.87878418 -155.         -155.        ]
[ -58.48484802 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -62.03030396 -155.         -155.        ]
[ -67.15151215 -155.         -155.        ]
[ -67.15151215 -155.         -155.        ]
[ -64.39393616 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -61.63636017 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -61.24242401 -155.         -155.        ]
[ -60.45454407 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -63.60606384 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -65.96969604 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -61.24242401 -155.         -155.        ]
[ -60.06060791 -155.         -155.        ]
[ -59.66666412 -155.         -155.        ]
[ -64. -155. -155.]
[ -63.60606384 -155.         -155.        ]
[ -62.8181839 -155.        -155.       ]
[ -62.03030396 -155.         -155.        ]
