<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001AE862C0DD0>
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
[-155. -155. -155.]
